0 14526
0 14531
0 14542
0 14553
0 14578
0 14603
0 14614
0 14631
0 14644
0 14669
0 14675
0 14688
0 14692
0 14713
0 14728
0 14730
0 14747
0 14769
0 14782
0 14797
0 14808
0 14831
0 14837
0 14845
0 14865
0 14882
0 14904
0 14928
0 14948
0 14983
0 15029
0 15084
0 15120
0 15162
0 15185
0 15203
0 15203
0 15197
0 15219
0 15229
0 15220
0 15215
0 15219
0 15206
0 15181
0 15150
0 15129
0 15102
0 15073
0 15049
0 15029
0 15026
0 15016
0 15011
0 15018
0 15029
0 15035
0 15051
0 15071
0 15105
0 15129
0 15151
0 15182
0 15198
0 15218
0 15223
0 15237
0 15249
0 15255
0 15248
0 15256
0 15258
0 15241
0 15226
0 15201
0 15182
0 15170
0 15157
0 15145
0 15147
0 15140
0 15147
0 15144
0 15137
0 15129
0 15108
0 15085
0 15056
0 15029
0 14995
0 14967
0 14940
0 14913
0 14894
0 14868
0 14852
0 14847
0 14850
0 14854
0 14852
0 14863
0 14879
0 14897
0 14924
0 14943
0 14945
0 14942
0 14931
0 14915
0 14905
0 14906
0 14892
0 14891
0 14898
0 14893
0 14883
0 14881
0 14888
0 14884
0 14899
0 14911
0 14948
0 14981
0 15004
0 15019
0 15049
0 15058
0 15062
0 15042
0 15041
0 15030
0 15023
0 15010
0 15010
0 15015
0 15027
0 15036
0 15071
0 15122
0 15184
0 15272
0 15360
0 15467
0 15568
0 15666
0 15753
0 15834
0 15906
0 15967
0 16003
0 16028
0 16043
0 16056
0 16037
0 16024
0 16002
0 15973
0 15921
0 15862
0 15833
0 15779
0 15728
0 15690
0 15658
0 15618
0 15565
0 15504
0 15463
0 15420
0 15364
0 15320
0 15281
0 15228
0 15166
0 15094
0 15029
0 14966
0 14891
0 14823
0 14755
0 14711
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
