   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
   750.698    320.198    119.798
